"id_clientes","cliente","endereco","id_concessionarias","data_inclusao","data_atualizacao"
260349,"Simone José Campos","Largo Visconde das Dunas, 5108",28,"2025-12-26 16:55:01.539923+00","2025-12-26 16:55:01.539923+00"
260446,"Beatriz Fábio Martins","Estrada Marechal dos Pássaros, 4975",25,"2025-12-27 01:00:01.750046+00","2025-12-27 01:00:01.750046+00"
260829,"Bruno Paula Cavalcanti","Rodovia Padre da Mata, 4998",27,"2025-12-28 08:55:01.851953+00","2025-12-28 08:55:01.851953+00"
260926,"Caio Fábio Gomes","Praça Coronel da Serra, 2403",5,"2025-12-28 17:00:01.381025+00","2025-12-28 17:00:01.381025+00"
261023,"Vanessa Alice Castro","Rua Principal dos Santos, 4094",5,"2025-12-29 01:05:02.061165+00","2025-12-29 01:05:02.061165+00"
261117,"Rafael Clara Araújo","Via Marquês do Progresso, 740",15,"2025-12-29 08:55:01.212511+00","2025-12-29 08:55:01.212511+00"
261214,"Lívia Paula Fernandes","Estrada Padre dos Viajantes, 8595",8,"2025-12-29 17:00:01.505069+00","2025-12-29 17:00:01.505069+00"
261311,"Gabriela Clara Ribeiro","Rodovia Industrial da Liberdade, 8507",22,"2025-12-30 01:05:01.261749+00","2025-12-30 01:05:01.261749+00"
261405,"Fernando de Santos","Via Savassi do Pacífico, 6250",13,"2025-12-30 08:55:02.019158+00","2025-12-30 08:55:02.019158+00"
260541,"Fernando Juliana Gomes","Travessa Pinheiros dos Viajantes, 2989",27,"2025-12-27 08:55:01.795053+00","2025-12-27 08:55:01.795053+00"
260638,"Juliana José Barbosa","Via Tocantins da Fonte, 968",25,"2025-12-27 17:00:01.786284+00","2025-12-27 17:00:01.786284+00"
260735,"Ana Ricardo Barbosa","Beco Atlântica da Lua, 2265",16,"2025-12-28 01:05:02.047845+00","2025-12-28 01:05:02.047845+00"
260253,"Lívia do Martins","Passagem Santana da Praia, 3585",10,"2025-12-26 08:55:01.47873+00","2025-12-26 08:55:01.47873+00"
260350,"Larissa Fábio Carvalho","Alameda Palmeiras do Lago, 1224",23,"2025-12-26 17:00:01.683616+00","2025-12-26 17:00:01.683616+00"
260447,"Marcelo Clara Santos","Rodovia Marquês das Rosas, 6122",7,"2025-12-27 01:05:01.991541+00","2025-12-27 01:05:01.991541+00"
260830,"Mateus Rosa Almeida","Rua Principal do Futuro, 3719",6,"2025-12-28 09:00:02.02358+00","2025-12-28 09:00:02.02358+00"
260927,"Nathalia Fábio Rocha","Estrada Imperador do Bosque, 7555",14,"2025-12-28 17:05:01.505972+00","2025-12-28 17:05:01.505972+00"
261024,"Rafael Ricardo Almeida","Avenida Zumbi da Esperança, 5315",28,"2025-12-29 01:10:01.172301+00","2025-12-29 01:10:01.172301+00"
261118,"Fernanda Paula Pinto","Alameda Internacional do Futuro, 1178",19,"2025-12-29 09:00:01.365877+00","2025-12-29 09:00:01.365877+00"
261215,"Gustavo Maria Cardoso","Praça Flores do Futuro, 4388",9,"2025-12-29 17:05:01.658302+00","2025-12-29 17:05:01.658302+00"
261312,"André Carolina Cavalcanti","Passagem Nossa Senhora dos Pinhais, 1752",28,"2025-12-30 01:10:01.402315+00","2025-12-30 01:10:01.402315+00"
261406,"Rafael do Almeida","Travessa Atlântica do Pacífico, 3202",20,"2025-12-30 09:00:01.142613+00","2025-12-30 09:00:01.142613+00"
260542,"Cristina Eduardo Dias","Largo Ipiranga da Montanha, 4923",6,"2025-12-27 09:00:01.974085+00","2025-12-27 09:00:01.974085+00"
260639,"Lucas Eduardo Araújo","Alameda Independência do Campo, 5358",7,"2025-12-27 17:05:01.953819+00","2025-12-27 17:05:01.953819+00"
260736,"Sara e Monteiro","Largo Coronel da Liberdade, 2385",8,"2025-12-28 01:10:01.188752+00","2025-12-28 01:10:01.188752+00"
260254,"Simone Juliana Almeida","Vila Jardim da Floresta, 4626",3,"2025-12-26 09:00:01.62655+00","2025-12-26 09:00:01.62655+00"
260351,"Gustavo Larissa Mendes","Estrada Palmeiras da Saúde, 6720",25,"2025-12-26 17:05:01.838955+00","2025-12-26 17:05:01.838955+00"
260448,"Aline Francisco Rocha","Beco Tiradentes dos Santos, 853",17,"2025-12-27 01:10:01.129309+00","2025-12-27 01:10:01.129309+00"
260831,"Fernando Paula Dias","Via Marechal das Dunas, 7957",15,"2025-12-28 09:05:01.16391+00","2025-12-28 09:05:01.16391+00"
260928,"Alexandre Carolina Carvalho","Via Paulista da Vida, 2055",29,"2025-12-28 17:10:01.654874+00","2025-12-28 17:10:01.654874+00"
261025,"Clara José Costa","Vila Ipiranga da Inovação, 3074",7,"2025-12-29 01:15:01.303762+00","2025-12-29 01:15:01.303762+00"
261119,"Nathalia Ricardo Silva","Rodovia Vitória da Serra, 8462",25,"2025-12-29 09:05:01.528997+00","2025-12-29 09:05:01.528997+00"
261216,"Patrícia Rosa Dias","Praça Independência da Praia, 9560",4,"2025-12-29 17:10:01.798704+00","2025-12-29 17:10:01.798704+00"
261313,"Beatriz João Nascimento","Rua Pinheiros do Porto, 3182",5,"2025-12-30 01:15:01.541029+00","2025-12-30 01:15:01.541029+00"
261407,"Rebeca de Mendes","Travessa Principal da Vida, 6815",11,"2025-12-30 09:05:01.283033+00","2025-12-30 09:05:01.283033+00"
260543,"Gustavo Ricardo Moura","Via Laranjeiras da Aventura, 6394",2,"2025-12-27 09:05:01.120815+00","2025-12-27 09:05:01.120815+00"
260640,"Daniela Maria Almeida","Praça Flores dos Coqueiros, 2448",17,"2025-12-27 17:10:02.085638+00","2025-12-27 17:10:02.085638+00"
260737,"Rebeca João Alves","Vila Marquês do Progresso, 8535",4,"2025-12-28 01:15:01.329312+00","2025-12-28 01:15:01.329312+00"
260255,"Renata das Santos","Largo Internacional da Estação, 6346",27,"2025-12-26 09:05:01.796784+00","2025-12-26 09:05:01.796784+00"
260352,"Felipe Paula Freitas","Via Juscelino do Pacífico, 4128",21,"2025-12-26 17:10:02.02944+00","2025-12-26 17:10:02.02944+00"
260449,"Tiago Larissa Fernandes","Alameda Independência da Felicidade, 1984",20,"2025-12-27 01:15:01.285565+00","2025-12-27 01:15:01.285565+00"
260832,"Leonardo José Castro","Praça Santo da Colina, 9922",8,"2025-12-28 09:10:01.287557+00","2025-12-28 09:10:01.287557+00"
260929,"Larissa Alice Nascimento","Largo Rainha da Felicidade, 7978",13,"2025-12-28 17:15:01.807767+00","2025-12-28 17:15:01.807767+00"
261026,"Sara Fábio Rodrigues","Via Industrial da Serra, 3113",19,"2025-12-29 01:20:01.440364+00","2025-12-29 01:20:01.440364+00"
261120,"Ana Sofia Monteiro","Via Juscelino do Sol, 5939",12,"2025-12-29 09:10:01.658287+00","2025-12-29 09:10:01.658287+00"
261217,"Marcos Samuel Dias","Estrada Rainha do Bosque, 7692",5,"2025-12-29 17:15:01.950548+00","2025-12-29 17:15:01.950548+00"
261314,"Simone Ana Costa","Alameda Vicente do Bosque, 4294",5,"2025-12-30 01:20:01.692614+00","2025-12-30 01:20:01.692614+00"
261408,"Rebeca Paula Silva","Praça Monteiro Vinhedos, 2524",21,"2025-12-30 09:10:01.393053+00","2025-12-30 09:10:01.393053+00"
260544,"Simone Larissa Dias","Vila Monteiro dos Peixes, 1213",22,"2025-12-27 09:10:01.254313+00","2025-12-27 09:10:01.254313+00"
260641,"Eduardo Clara Martins","Praça Oliveira das Estrelas, 5054",24,"2025-12-27 17:15:01.232054+00","2025-12-27 17:15:01.232054+00"
260738,"Patrícia Sofia Barbosa","Passagem Juscelino do Progresso, 4290",28,"2025-12-28 01:20:01.460604+00","2025-12-28 01:20:01.460604+00"
260256,"Gabriela Fernando Barros","Travessa Ipiranga da Paz, 4421",19,"2025-12-26 09:10:01.975147+00","2025-12-26 09:10:01.975147+00"
260353,"Caio Leonardo Barbosa","Largo Bandeirantes do Progresso, 4688",13,"2025-12-26 17:15:01.179027+00","2025-12-26 17:15:01.179027+00"
260450,"Clara Samuel Alves","Alameda Vicente das Rosas, 8212",5,"2025-12-27 01:20:01.424546+00","2025-12-27 01:20:01.424546+00"
260833,"Gabriel Márcia Lima","Praça Savassi do Progresso, 735",16,"2025-12-28 09:15:01.437925+00","2025-12-28 09:15:01.437925+00"
260930,"Henrique da Nascimento","Beco Voluntários da Esperança, 9765",20,"2025-12-28 17:20:01.984506+00","2025-12-28 17:20:01.984506+00"
261027,"Juliana Márcia Cavalcanti","Travessa Libertadores da Pedra, 9453",19,"2025-12-29 01:25:01.669196+00","2025-12-29 01:25:01.669196+00"
261121,"Juliana da Barbosa","Beco Flores dos Viajantes, 5003",16,"2025-12-29 09:15:01.82434+00","2025-12-29 09:15:01.82434+00"
261218,"Clara Antônio Oliveira","Travessa Nossa Senhora dos Pássaros, 4794",23,"2025-12-29 17:20:02.233706+00","2025-12-29 17:20:02.233706+00"
261315,"Alexandre Fernando Rodrigues","Alameda Principal dos Santos, 3008",25,"2025-12-30 01:25:01.915582+00","2025-12-30 01:25:01.915582+00"
261409,"Mateus Samuel Alves","Largo Paulista da Inovação, 9696",12,"2025-12-30 09:15:01.527857+00","2025-12-30 09:15:01.527857+00"
260545,"Leonardo Carolina Pinto","Largo Vitória do Bosque, 5183",8,"2025-12-27 09:15:01.395126+00","2025-12-27 09:15:01.395126+00"
260642,"Caio Carolina Barros","Rua Principal das Acácias, 547",28,"2025-12-27 17:20:01.369537+00","2025-12-27 17:20:01.369537+00"
260739,"Camila das Castro","Vila Xavier do Lago, 2580",19,"2025-12-28 01:25:01.686119+00","2025-12-28 01:25:01.686119+00"
260257,"Eduardo Samuel Fernandes","Rodovia Juscelino da Mata, 4597",16,"2025-12-26 09:15:01.151707+00","2025-12-26 09:15:01.151707+00"
260354,"Tatiana Samuel Freitas","Estrada Santa da Mata, 5592",19,"2025-12-26 17:20:01.409184+00","2025-12-26 17:20:01.409184+00"
260451,"Juliana da Fernandes","Avenida Jardim dos Viajantes, 9015",13,"2025-12-27 01:25:01.640525+00","2025-12-27 01:25:01.640525+00"
260834,"Beatriz Larissa Castro","Vila Libertadores das Américas, 4684",5,"2025-12-28 09:20:01.57482+00","2025-12-28 09:20:01.57482+00"
260931,"Camila Carolina Santos","Beco Libertadores do Progresso, 5019",5,"2025-12-28 17:25:01.107964+00","2025-12-28 17:25:01.107964+00"
261028,"Rodrigo de Moura","Alameda Juscelino da Liberdade, 5530",23,"2025-12-29 01:30:01.82621+00","2025-12-29 01:30:01.82621+00"
261122,"Carlos Marcos Rodrigues","Praça Vitória do Futuro, 2269",5,"2025-12-29 09:20:02.005575+00","2025-12-29 09:20:02.005575+00"
261219,"Simone Juliana Barros","Alameda Amazonas da Estação, 901",6,"2025-12-29 17:25:01.515415+00","2025-12-29 17:25:01.515415+00"
261316,"Renata Pedro Rodrigues","Avenida Jardim dos Pássaros, 3846",29,"2025-12-30 01:30:02.081856+00","2025-12-30 01:30:02.081856+00"
261410,"Marcelo Ana Fernandes","Largo Tiradentes do Vale, 9849",5,"2025-12-30 09:20:01.663161+00","2025-12-30 09:20:01.663161+00"
260546,"Mariana João Dias","Vila Central Vinhedos, 3850",19,"2025-12-27 09:20:01.52443+00","2025-12-27 09:20:01.52443+00"
260643,"Henrique Larissa Gomes","Alameda Internacional da Estação, 1821",25,"2025-12-27 17:25:01.517182+00","2025-12-27 17:25:01.517182+00"
260740,"Vanessa Juliana Gomes","Avenida Kennedy da Colina, 7279",28,"2025-12-28 01:30:01.835337+00","2025-12-28 01:30:01.835337+00"
260258,"Julia Pedro Souza","Rodovia Santa dos Santos, 2225",8,"2025-12-26 09:20:01.498048+00","2025-12-26 09:20:01.498048+00"
260355,"Marcelo Leonardo Almeida","Passagem Marquês da Colina, 1990",10,"2025-12-26 17:25:01.569686+00","2025-12-26 17:25:01.569686+00"
260452,"Bruno e Costa","Via Visconde da Prosperidade, 8762",29,"2025-12-27 01:30:01.785647+00","2025-12-27 01:30:01.785647+00"
260835,"Gustavo Carolina Souza","Rodovia Coronel das Dunas, 1983",16,"2025-12-28 09:25:01.817225+00","2025-12-28 09:25:01.817225+00"
260932,"Vanessa das Barbosa","Largo Tocantins das Américas, 5200",27,"2025-12-28 17:30:01.142122+00","2025-12-28 17:30:01.142122+00"
261029,"Larissa Rosa Freitas","Avenida Brasil da Estação, 8470",19,"2025-12-29 01:35:01.977455+00","2025-12-29 01:35:01.977455+00"
261123,"Cristina Gustavo Ribeiro","Avenida Xavier da Esperança, 9032",5,"2025-12-29 09:25:01.147627+00","2025-12-29 09:25:01.147627+00"
261220,"Diego Samuel Freitas","Avenida Flores da Floresta, 5959",13,"2025-12-29 17:30:01.655599+00","2025-12-29 17:30:01.655599+00"
261317,"Luiz Carla Lima","Alameda Duque do Futuro, 720",27,"2025-12-30 01:35:01.230115+00","2025-12-30 01:35:01.230115+00"
261411,"Patrícia Larissa Martins","Largo Palmeiras do Sol, 3423",26,"2025-12-30 09:25:01.875797+00","2025-12-30 09:25:01.875797+00"
260547,"Bruno dos Carvalho","Estrada Vicente da Praia, 6673",4,"2025-12-27 09:25:01.732807+00","2025-12-27 09:25:01.732807+00"
260644,"Tiago Sofia Rodrigues","Travessa Quintino da Felicidade, 7194",15,"2025-12-27 17:30:01.627342+00","2025-12-27 17:30:01.627342+00"
260741,"Rebeca Marcos Mendes","Alameda Visconde da Floresta, 1234",1,"2025-12-28 01:35:01.995304+00","2025-12-28 01:35:01.995304+00"
260259,"Henrique Ana Mendes","Largo Vicente da Floresta, 9471",13,"2025-12-26 09:25:01.653297+00","2025-12-26 09:25:01.653297+00"
260356,"Lívia Francisco Rodrigues","Largo Brasil do Pacífico, 4565",5,"2025-12-26 17:30:01.7361+00","2025-12-26 17:30:01.7361+00"
260453,"Henrique Felipe Freitas","Largo Tocantins do Lago, 7944",8,"2025-12-27 01:35:01.948245+00","2025-12-27 01:35:01.948245+00"
260548,"Lívia Ricardo Silva","Rua Rainha da Lua, 6737",25,"2025-12-27 09:30:01.874457+00","2025-12-27 09:30:01.874457+00"
260836,"Lucas Felipe Oliveira","Travessa Visconde das Estrelas, 3505",28,"2025-12-28 09:30:01.973224+00","2025-12-28 09:30:01.973224+00"
260933,"Eduardo Fernando Ribeiro","Travessa Bandeirantes das Dunas, 8186",19,"2025-12-28 17:35:01.275675+00","2025-12-28 17:35:01.275675+00"
261124,"Julia João Fernandes","Via Padre da Aventura, 894",23,"2025-12-29 09:30:01.161998+00","2025-12-29 09:30:01.161998+00"
261221,"Julia José Santos","Vila Quintino da Aventura, 2295",26,"2025-12-29 17:35:01.802348+00","2025-12-29 17:35:01.802348+00"
261318,"André Marcos Fernandes","Avenida Voluntários dos Santos, 5996",18,"2025-12-30 01:40:01.425502+00","2025-12-30 01:40:01.425502+00"
261412,"Gustavo Luís Alves","Passagem Santo da Serra, 9659",3,"2025-12-30 09:30:02.017106+00","2025-12-30 09:30:02.017106+00"
260645,"Eduardo da Cardoso","Travessa Santana do Pacífico, 6773",4,"2025-12-27 17:35:01.779323+00","2025-12-27 17:35:01.779323+00"
260742,"Cristina Carla Lima","Largo Ipiranga do Porto, 9178",5,"2025-12-28 01:40:01.135583+00","2025-12-28 01:40:01.135583+00"
261030,"Aline Felipe Moura","Passagem Industrial da Lua, 613",25,"2025-12-29 01:40:01.119373+00","2025-12-29 01:40:01.119373+00"
260260,"Daniela Ricardo Castro","Rodovia Voluntários da Lua, 4865",15,"2025-12-26 09:30:01.816618+00","2025-12-26 09:30:01.816618+00"
260357,"Rodrigo Márcia Castro","Alameda Visconde da Floresta, 9316",7,"2025-12-26 17:35:01.890797+00","2025-12-26 17:35:01.890797+00"
260454,"Patrícia Paula Rocha","Vila Vitória das Acácias, 6801",17,"2025-12-27 01:40:02.138288+00","2025-12-27 01:40:02.138288+00"
260837,"Tatiana Fernando Araújo","Rua Juscelino da Pedra, 9013",19,"2025-12-28 09:35:01.106968+00","2025-12-28 09:35:01.106968+00"
260934,"Rebeca Maria Oliveira","Avenida Brasil da Harmonia, 5358",19,"2025-12-28 17:40:01.40705+00","2025-12-28 17:40:01.40705+00"
261031,"Simone Maria Barros","Via Marechal do Lago, 9308",23,"2025-12-29 01:45:01.261202+00","2025-12-29 01:45:01.261202+00"
261125,"Julia do Almeida","Rua Juscelino da Floresta, 3758",27,"2025-12-29 09:35:01.323176+00","2025-12-29 09:35:01.323176+00"
261222,"Rebeca Pedro Dias","Avenida Independência da Harmonia, 3448",2,"2025-12-29 17:40:01.98325+00","2025-12-29 17:40:01.98325+00"
261319,"Isabela Rosa Barbosa","Rodovia Quintino dos Coqueiros, 4106",14,"2025-12-30 01:45:01.61685+00","2025-12-30 01:45:01.61685+00"
261413,"Ana Fernando Rocha","Passagem Padre do Porto, 3333",28,"2025-12-30 09:35:01.145446+00","2025-12-30 09:35:01.145446+00"
260549,"Julia Clara Costa","Largo Nossa Senhora da Harmonia, 660",19,"2025-12-27 09:35:02.055234+00","2025-12-27 09:35:02.055234+00"
260646,"Eduardo Maria Souza","Rua Jardim da Tecnologia, 7092",13,"2025-12-27 17:40:01.935349+00","2025-12-27 17:40:01.935349+00"
260743,"Marcos Carla Almeida","Rodovia Rainha dos Pássaros, 619",6,"2025-12-28 01:45:01.259532+00","2025-12-28 01:45:01.259532+00"
260261,"Isabela Rafael Cardoso","Praça Juscelino do Vale, 2622",9,"2025-12-26 09:35:01.990637+00","2025-12-26 09:35:01.990637+00"
260358,"Patrícia Márcia Barbosa","Rua Juscelino do Porto, 3179",12,"2025-12-26 17:40:02.042401+00","2025-12-26 17:40:02.042401+00"
260455,"Fernanda das Oliveira","Vila Imperador dos Viajantes, 6429",19,"2025-12-27 01:45:01.29264+00","2025-12-27 01:45:01.29264+00"
260838,"Marcelo Ricardo Cardoso","Beco Monteiro da Praia, 9228",3,"2025-12-28 09:40:01.219363+00","2025-12-28 09:40:01.219363+00"
260935,"Diego José Silva","Estrada Voluntários da Prosperidade, 4740",8,"2025-12-28 17:45:01.566747+00","2025-12-28 17:45:01.566747+00"
261126,"Rafael João Souza","Rua Voluntários das Rosas, 9103",26,"2025-12-29 09:40:01.458396+00","2025-12-29 09:40:01.458396+00"
261223,"Lívia Márcia Lima","Vila Bandeirantes da Fonte, 5489",22,"2025-12-29 17:45:01.122033+00","2025-12-29 17:45:01.122033+00"
261320,"Rafael Gustavo Castro","Alameda Marechal do Mar, 2434",5,"2025-12-30 01:50:01.811564+00","2025-12-30 01:50:01.811564+00"
261414,"Fernando Sofia Freitas","Largo Juscelino das Estrelas, 3753",2,"2025-12-30 09:40:01.269481+00","2025-12-30 09:40:01.269481+00"
260550,"Simone José Monteiro","Rua Imperador dos Santos, 5031",5,"2025-12-27 09:40:01.211671+00","2025-12-27 09:40:01.211671+00"
260647,"Marcelo Samuel Monteiro","Estrada Duque da Estação, 9544",25,"2025-12-27 17:45:02.133033+00","2025-12-27 17:45:02.133033+00"
260744,"Renata Juliana Barros","Avenida Libertadores da Pedra, 7912",14,"2025-12-28 01:50:01.407588+00","2025-12-28 01:50:01.407588+00"
261032,"Rodrigo Márcia Rocha","Via Industrial do Progresso, 6798",19,"2025-12-29 01:50:01.396786+00","2025-12-29 01:50:01.396786+00"
260262,"Luiz Leonardo Barros","Largo Doutor da Pedra, 2835",13,"2025-12-26 09:40:01.116644+00","2025-12-26 09:40:01.116644+00"
260359,"Diego João Pinto","Beco Jardim da Paz, 3295",7,"2025-12-26 17:45:01.181945+00","2025-12-26 17:45:01.181945+00"
260456,"Vanessa Felipe Almeida","Rodovia Santa da Saúde, 9214",21,"2025-12-27 01:50:01.416904+00","2025-12-27 01:50:01.416904+00"
260839,"Luiz Felipe Pereira","Estrada Rei das Dunas, 8075",15,"2025-12-28 09:45:01.358252+00","2025-12-28 09:45:01.358252+00"
260936,"Tatiana das Costa","Praça Laranjeiras do Bosque, 6911",25,"2025-12-28 17:50:01.727578+00","2025-12-28 17:50:01.727578+00"
261127,"Gustavo Francisco Cavalcanti","Passagem Quintino do Sol, 6055",25,"2025-12-29 09:45:01.613198+00","2025-12-29 09:45:01.613198+00"
261224,"Isabela Márcia Pereira","Largo Santo da Felicidade, 596",26,"2025-12-29 17:50:01.244313+00","2025-12-29 17:50:01.244313+00"
261321,"Beatriz Carla Campos","Largo Central da Saúde, 4364",9,"2025-12-30 01:55:02.060095+00","2025-12-30 01:55:02.060095+00"
261415,"Aline da Barros","Rodovia Amazonas dos Pinhais, 3875",23,"2025-12-30 09:45:01.419385+00","2025-12-30 09:45:01.419385+00"
260551,"Marcos Pedro Nascimento","Largo Barão dos Coqueiros, 4718",25,"2025-12-27 09:45:01.342172+00","2025-12-27 09:45:01.342172+00"
260648,"Vanessa do Souza","Avenida Oliveira da Harmonia, 1404",28,"2025-12-27 17:50:01.25757+00","2025-12-27 17:50:01.25757+00"
260745,"Gustavo Luís Barros","Vila Palmeiras da Floresta, 8455",18,"2025-12-28 01:55:01.54912+00","2025-12-28 01:55:01.54912+00"
261033,"Luiz Ana Ribeiro","Rodovia Brasil da Mata, 4170",13,"2025-12-29 01:55:01.539772+00","2025-12-29 01:55:01.539772+00"
260263,"Juliana Antônio Santos","Avenida Industrial da Tecnologia, 726",29,"2025-12-26 09:45:01.259186+00","2025-12-26 09:45:01.259186+00"
260360,"Isabela Paula Dias","Largo Santa da Lua, 5053",8,"2025-12-26 17:50:01.317469+00","2025-12-26 17:50:01.317469+00"
260457,"Henrique Sofia Monteiro","Praça Rainha do Bosque, 9647",13,"2025-12-27 01:55:01.565066+00","2025-12-27 01:55:01.565066+00"
260840,"Rafael Leonardo Araújo","Via Santo do Vale, 979",13,"2025-12-28 09:50:01.491173+00","2025-12-28 09:50:01.491173+00"
260937,"Larissa Pedro Dias","Travessa Vicente da Pedra, 1396",5,"2025-12-28 17:55:01.876587+00","2025-12-28 17:55:01.876587+00"
261128,"Beatriz de Lima","Passagem Vicente do Lago, 5135",16,"2025-12-29 09:50:01.761703+00","2025-12-29 09:50:01.761703+00"
261225,"Diego Pedro Almeida","Largo Quintino da Pedra, 8020",8,"2025-12-29 17:55:01.381009+00","2025-12-29 17:55:01.381009+00"
261416,"César Rafael Rocha","Passagem Flores da Mata, 1585",5,"2025-12-30 09:50:01.551863+00","2025-12-30 09:50:01.551863+00"
260552,"Gustavo José Fernandes","Rodovia Jardim dos Santos, 2849",28,"2025-12-27 09:50:01.498537+00","2025-12-27 09:50:01.498537+00"
260649,"César Carolina Costa","Alameda Santana da Pedra, 7140",29,"2025-12-27 17:55:01.378847+00","2025-12-27 17:55:01.378847+00"
260746,"Luiz Rafael Pereira","Praça Tiradentes da Tecnologia, 4364",2,"2025-12-28 02:00:01.780845+00","2025-12-28 02:00:01.780845+00"
261322,"Cristina e Almeida","Via Juscelino das Estrelas, 542",29,"2025-12-30 02:00:01.356011+00","2025-12-30 02:00:01.356011+00"
260170,"Patrícia José Monteiro","Beco Jardim da Tecnologia, 5430",5,"2025-12-26 02:00:01.891198+00","2025-12-26 02:00:01.891198+00"
260264,"Marcos Paula Rocha","Vila Paulista da Harmonia, 4504",15,"2025-12-26 09:50:01.390742+00","2025-12-26 09:50:01.390742+00"
260361,"Felipe Fábio Almeida","Praça Santo da Harmonia, 5448",19,"2025-12-26 17:55:01.466682+00","2025-12-26 17:55:01.466682+00"
260458,"Isabela Rosa Carvalho","Praça Central do Lago, 1289",16,"2025-12-27 02:00:01.864408+00","2025-12-27 02:00:01.864408+00"
261034,"Marcos Francisco Rodrigues","Avenida Brasil dos Pinhais, 3225",3,"2025-12-29 02:00:01.848754+00","2025-12-29 02:00:01.848754+00"
260841,"César Clara Alves","Largo Laranjeiras do Vale, 9801",1,"2025-12-28 09:55:01.633278+00","2025-12-28 09:55:01.633278+00"
260938,"Clara Samuel Gomes","Rodovia Vicente da Inovação, 3038",19,"2025-12-28 18:00:02.034041+00","2025-12-28 18:00:02.034041+00"
261129,"Felipe Francisco Pinto","Passagem Internacional da Felicidade, 4647",19,"2025-12-29 09:55:01.920175+00","2025-12-29 09:55:01.920175+00"
261226,"Nathalia Marcos Dias","Rua Amazonas da Liberdade, 3761",25,"2025-12-29 18:00:01.561068+00","2025-12-29 18:00:01.561068+00"
261417,"Mariana das Costa","Beco São Pedro dos Pássaros, 3898",13,"2025-12-30 09:55:01.692811+00","2025-12-30 09:55:01.692811+00"
260553,"Caio Fábio Souza","Alameda Rei da Aventura, 6684",13,"2025-12-27 09:55:01.643705+00","2025-12-27 09:55:01.643705+00"
260650,"Carlos Rafael Moura","Beco Bandeirantes da Colina, 4631",5,"2025-12-27 18:00:01.509925+00","2025-12-27 18:00:01.509925+00"
260265,"Vanessa das Rocha","Via São Pedro do Progresso, 2627",13,"2025-12-26 09:55:01.535107+00","2025-12-26 09:55:01.535107+00"
260362,"Rafael João Barros","Estrada Ipiranga da Floresta, 9806",9,"2025-12-26 18:00:01.598065+00","2025-12-26 18:00:01.598065+00"
260842,"Diego Fernando Rocha","Rua Atlântica da Praia, 8708",27,"2025-12-28 10:00:01.826075+00","2025-12-28 10:00:01.826075+00"
260939,"Tatiana Ana Pinto","Travessa Jardim da Mata, 6206",25,"2025-12-28 18:05:01.1679+00","2025-12-28 18:05:01.1679+00"
261130,"Gabriel das Moura","Beco Tiradentes dos Pássaros, 2132",8,"2025-12-29 10:00:02.069963+00","2025-12-29 10:00:02.069963+00"
261227,"Rafael Leonardo Cardoso","Praça Vitória Vinhedos, 7632",18,"2025-12-29 18:05:01.715045+00","2025-12-29 18:05:01.715045+00"
261418,"Lucas Luís Moura","Travessa Industrial do Bosque, 7063",13,"2025-12-30 10:00:01.837139+00","2025-12-30 10:00:01.837139+00"
260554,"Rodrigo Eduardo Fernandes","Avenida Brasil dos Navegantes, 2225",27,"2025-12-27 10:00:01.823992+00","2025-12-27 10:00:01.823992+00"
260651,"Rodrigo Lucas Araújo","Alameda Independência da Montanha, 9173",25,"2025-12-27 18:05:01.650664+00","2025-12-27 18:05:01.650664+00"
260266,"Marcos Rafael Rocha","Travessa Imperador do Pacífico, 4283",19,"2025-12-26 10:00:01.689663+00","2025-12-26 10:00:01.689663+00"
260363,"Rafael Paula Pinto","Passagem Sete de Setembro do Sol, 2620",1,"2025-12-26 18:05:01.751409+00","2025-12-26 18:05:01.751409+00"
260555,"Larissa Paula Lima","Via Principal do Pacífico, 6894",16,"2025-12-27 10:05:02.016883+00","2025-12-27 10:05:02.016883+00"
260652,"Fernando da Mendes","Largo Imperador do Bosque, 6322",18,"2025-12-27 18:10:01.809931+00","2025-12-27 18:10:01.809931+00"
260843,"Lívia da Martins","Passagem Santa dos Pinhais, 7391",25,"2025-12-28 10:05:02.039789+00","2025-12-28 10:05:02.039789+00"
260940,"Nathalia Rosa Gomes","Alameda Tocantins das Dunas, 2598",23,"2025-12-28 18:10:01.294202+00","2025-12-28 18:10:01.294202+00"
261131,"Tatiana Carla Cavalcanti","Passagem Zumbi da Lua, 6871",5,"2025-12-29 10:05:01.217236+00","2025-12-29 10:05:01.217236+00"
261228,"Lucas Marcos Oliveira","Alameda Ipiranga da Prosperidade, 7864",28,"2025-12-29 18:10:01.89523+00","2025-12-29 18:10:01.89523+00"
261419,"Leonardo de Martins","Passagem Internacional da Lua, 8759",26,"2025-12-30 10:05:02.011825+00","2025-12-30 10:05:02.011825+00"
260267,"Vanessa Francisco Costa","Estrada São João do Lago, 2860",26,"2025-12-26 10:05:01.861441+00","2025-12-26 10:05:01.861441+00"
260364,"Isabela Alice Castro","Estrada Palmeiras do Campo, 3507",26,"2025-12-26 18:10:01.896381+00","2025-12-26 18:10:01.896381+00"
